pid,trial_id,error
1,1,11.444032937698363
2,1,2.7995272040439456
3,1,-0.42890236682107297
4,1,-0.009953534330078284
5,1,10.617887973428617
6,1,6.744349886055197
7,1,3.8989975087453637
8,1,7.12244329661053
9,1,-0.21962630798339866
10,1,5.0056990277908175
11,1,14.968021298624675
12,1,6.732324393310547
13,1,10.129124919778821
14,1,2.529925049319946
15,1,5.682711689371756
16,1,25.01066747716265
17,1,17.673020018310545
18,1,16.929904903330197
19,1,1.396298349222259
20,1,8.726508234869279
21,1,10.949908080486855
22,1,-2.8372326771874192
23,1,-2.1195460523299072
24,1,3.5811967317092286
1,2,0.14227584045408115
2,2,1.3571043372226566
3,2,1.4866885949531197
4,2,4.978316271578125
5,2,13.275930285097013
6,2,5.69849499968231
7,2,4.506527784725995
8,2,2.4613088151804785
9,2,7.759385227661133
10,2,1.8758591306350558
11,2,5.688252036946661
12,2,0.6705892401123048
13,2,7.689501842068337
14,2,8.28035825587817
15,2,11.078397521077473
16,2,10.560182565561902
17,2,11.122069014282227
18,2,0.08562394515451466
19,2,5.8511304262486385
20,2,8.612431567507489
21,2,3.4988005785032374
22,2,1.3492949193922374
23,2,6.8862993354467985
24,2,1.7393416825759278
1,3,7.484799375546792
2,3,-1.362250292293945
3,3,12.28364233268887
4,3,-2.0078058597695314
5,3,33.3509822682945
6,3,3.460454499465328
7,3,11.476229631166587
8,3,4.629846590855896
9,3,1.1762191052246092
10,3,16.152404973123616
11,3,11.909367626088502
12,3,-0.04571553894042957
13,3,8.522088329202633
14,3,9.254159074003578
15,3,21.39188139508057
16,3,4.125752284240696
17,3,6.546864165039063
18,3,9.006991769232105
19,3,-0.27859057950904464
20,3,11.90171388943742
21,3,-1.7427524101849112
22,3,8.087392719541088
23,3,12.382642312334815
24,3,6.094889110707031
1,4,11.054583142611175
2,4,-3.4939698815273434
3,4,5.554956933792364
4,4,8.222411120210937
5,4,35.14387249910912
6,4,4.195147311431249
7,4,2.4588118029246093
8,4,10.126110094884258
9,4,10.68554413269043
10,4,2.4891130419712857
11,4,16.675027196782466
12,4,1.8132531958007814
13,4,12.614014744963958
14,4,0.12078438299404937
15,4,14.271661528645843
16,4,13.353843524169893
17,4,22.106442106933592
18,4,12.937041009821293
19,4,-1.186695952891614
20,4,12.885306426151772
21,4,2.2181999512398303
22,4,-2.7122371011765996
23,4,9.000996632860938
24,4,4.9457783166396485
1,5,1.930273324661262
2,5,1.6646547675205081
3,5,6.291945517992876
4,5,-1.1746473667275392
5,5,19.168671965242275
6,5,1.702761208754878
7,5,8.8882571491211
8,5,16.080099123814875
9,5,8.65753662536621
10,5,12.964390942667116
11,5,12.85971401649479
12,5,-3.6825239343261718
13,5,12.857691447145443
14,5,13.522495370085078
15,5,15.274322915771506
16,5,1.6278988461812425
17,5,27.131924284667967
18,5,9.813540662683806
19,5,4.023697316965181
20,5,23.04385517861861
21,5,0.3545365559939686
22,5,2.3939014195939894
23,5,18.097196304288346
24,5,2.837538189076172
