pid,trial_id,error
1,1,16.060078889541646
2,1,-1.4121815005865885
3,1,-0.4138914337397255
4,1,11.254779939129799
5,1,2.9988884922274206
6,1,4.6641178486169075
7,1,5.826187733074933
8,1,25.31378114696929
9,1,0.5720727836100252
10,1,5.765487514483421
11,1,20.520435424491062
12,1,0.008017650960286282
13,1,2.5174856187966284
14,1,1.179633115041682
15,1,16.17102896706814
16,1,7.591177192772752
17,1,16.74289827860514
18,1,8.07374843493876
19,1,-2.5643873807582374
20,1,13.585039392044976
21,1,-4.313874394242872
22,1,3.0545700311204715
23,1,16.111061788420045
24,1,9.847497939781467
1,2,6.163682789020558
2,2,7.840140219536702
3,2,-1.5586219818036349
4,2,3.926066998913738
5,2,5.3653037544497035
6,2,-2.424912364209276
7,2,0.46254469612662064
8,2,15.817747822833626
9,2,-0.5850456958007815
10,2,-1.819730040880553
11,2,14.931013999890242
12,2,-2.858651050211588
13,2,2.519557476249036
14,2,-0.044073090644277
15,2,6.826012553803339
16,2,4.8744295379638585
17,2,4.908772759806316
18,2,15.494628037371015
19,2,-1.3446323669744622
20,2,24.512019569606423
21,2,-4.119913926268556
22,2,0.8335756645806232
23,2,3.23104277268399
24,2,5.604981051268963
1,3,5.506871492080696
2,3,4.0914650321079105
3,3,-0.8092294502673951
4,3,1.2910012843955059
5,3,9.545565843225353
6,3,-0.8925426445979898
7,3,1.7484799390974235
8,3,8.929585362241578
9,3,4.278070250651041
10,3,6.872697137343388
11,3,25.858759865341213
12,3,-0.9923104130045575
13,3,1.7374992372658924
14,3,0.6194381988463462
15,3,30.228760507182955
16,3,18.879530463727317
17,3,2.200019809773762
18,3,48.849229963644774
19,3,3.0316098600500387
20,3,20.857994968623757
21,3,-3.0515357691827134
22,3,5.5920345968214225
23,3,-6.380573759323866
24,3,-2.343675825612956
1,4,5.893253833465592
2,4,-1.7255509336717116
3,4,0.8177996419561468
4,4,-1.3999338504921877
5,4,18.190871476770276
6,4,3.6165985356523755
7,4,5.316824717582188
8,4,11.644156156082177
9,4,17.0941115612793
10,4,0.23065305009236248
11,4,25.859562872361096
12,4,0.4435543534342443
13,4,2.5108230116036405
14,4,-1.4190997604114184
15,4,5.153337407806389
16,4,0.29576126149497206
17,4,4.804243696899414
18,4,22.51247891322551
19,4,2.090556164901148
20,4,5.132111590700842
21,4,-1.7318975434153305
22,4,1.9543440526930116
23,4,-1.2713655993473392
24,4,11.206379201395096
1,5,22.683815509490987
2,5,9.665659622358563
3,5,2.764724655109802
4,5,2.6722952169923513
5,5,12.312977313638557
6,5,4.131880689735615
7,5,6.437141964761009
8,5,13.774411192966072
9,5,3.319398680826822
10,5,8.593446442697605
11,5,26.280458587915653
12,5,-0.65552827545166
13,5,1.7799174787667273
14,5,0.20907296833899203
15,5,17.45973582602099
16,5,13.109007445420161
17,5,1.6944039396158859
18,5,16.936514065025026
19,5,-1.1948833131253158
20,5,24.726194423037278
21,5,1.9131571214613938
22,5,10.424583956884765
23,5,12.142988857448254
24,5,2.3529635532526036
