pid,trial_id,error
1,1,0.0050090412073557
2,1,0.0051889544798755
3,1,0.0035521647298034
4,1,0.0058855854890626
5,1,0.0061091417340227
6,1,0.0052724108178857
7,1,0.0052252285019558
8,1,0.0048352663358352
9,1,0.0067230350217585
10,1,0.0047834699596992
11,1,0.0051903414999172
12,1,0.0073896177544494
13,1,0.0090768198573127
14,1,0.009482519086211
15,1,0.0044081423365409
16,1,0.0048255840642699
17,1,0.0051727643547547
18,1,0.0062400131541196
19,1,0.0045665936874945
20,1,0.0061253573915544
21,1,0.0050102251972725
22,1,0.0060230346523374
23,1,0.004567079234376
24,1,0.0097341587557068
1,2,0.0081259638412178
2,2,0.0075499415541775
3,2,0.0051428434038616
4,2,0.0044655798296697
5,2,0.004846684649564
6,2,0.0084507608648527
7,2,0.0069643182593349
8,2,0.0062889356568822
9,2,0.0041867092374971
10,2,0.006694805092108
11,2,0.0051629140606221
12,2,0.0079788879777219
13,2,0.0049548095568478
14,2,0.0079786158371414
15,2,0.003670855649042
16,2,0.0096106551429196
17,2,0.0053196874261415
18,2,0.0043142917879642
19,2,0.0045034708130798
20,2,0.0056926819758942
21,2,0.003791300500243
22,2,0.0052605157171051
23,2,0.006320935372882
24,2,0.0083313227826863
1,3,0.0042853510924211
2,3,0.0070534305371704
3,3,0.0030619393217966
4,3,0.0057740801503093
5,3,0.0063106219046419
6,3,0.0060677681740413
7,3,0.0041159394001468
8,3,0.0084266613811632
9,3,0.0041194619308498
10,3,0.004446104126814
11,3,0.00446295164948
12,3,0.0060508041440926
13,3,0.0042453931432757
14,3,0.0060093952662313
15,3,0.0064028435487323
16,3,0.0096557673390075
17,3,0.0043205054360267
18,3,0.0039113404797411
19,3,0.0062401017718321
20,3,0.0054449507150633
21,3,0.006008918177957
22,3,0.0064032917076445
23,3,0.0074808952516969
24,3,0.0129715221457457
1,4,0.0061560669783047
2,4,0.0061753359002683
3,4,0.0039650586545383
4,4,0.0105836826559059
5,4,0.0073858947465923
6,4,0.0079550600831817
7,4,0.0060445369843301
8,4,0.0087540643885673
9,4,0.0083480267589787
10,4,0.0058024724307646
11,4,0.0064102475676641
12,4,0.0070463668417007
13,4,0.0039306175840664
14,4,0.0101794937111165
15,4,0.0046908455182046
16,4,0.0094641151466767
17,4,0.0064957070628104
18,4,0.0059568658436693
19,4,0.0052493346689441
20,4,0.0050728843685652
21,4,0.0059502112166971
22,4,0.0079586443332402
23,4,0.0082182777286455
24,4,0.008157207299331
1,5,0.0074743006737453
2,5,0.0074290584365824
3,5,0.0034946190411559
4,5,0.0080670789641616
5,5,0.0077148708530657
6,5,0.00829711927828
7,5,0.006195731964554
8,5,0.0091929548229219
9,5,0.0056079996778125
10,5,0.0068419800985374
11,5,0.0030926090817258
12,5,0.007578883424322
13,5,0.003719637910951
14,5,0.0074578613445354
15,5,0.0036741983278516
16,5,0.0102687198792533
17,5,0.0024338970712852
18,5,0.004372413820894
19,5,0.0079451065268418
20,5,0.0084965984725988
21,5,0.0071015600259241
22,5,0.0089762754818637
23,5,0.0072539705983906
24,5,0.0117896874942729
