pid,trial_id,error
1,1,0.0151047655801463
2,1,0.0187043895546809
3,1,0.0173436635692242
4,1,0.0187240033660223
5,1,0.0127833751118956
6,1,0.0211597966346917
7,1,0.0223197224796289
8,1,0.0184256259979977
9,1,0.0219759435882355
10,1,0.0224874410313547
11,1,0.0204115878289137
12,1,0.0147829309448858
13,1,0.0135574999397583
14,1,0.0290195906523795
15,1,0.0125286575910254
16,1,0.0191695329253884
17,1,0.0132556662781663
18,1,0.028981113955396
19,1,0.0132152330421073
20,1,0.0220736210653002
21,1,0.0168845713191667
22,1,0.0123044799679757
23,1,0.0146077614817363
24,1,0.0278925040651091
1,2,0.014200366015471
2,2,0.0129506641727861
3,2,0.01059333220368
4,2,0.011649865043246
5,2,0.0123026145775317
6,2,0.0205867620587003
7,2,0.0194901614931719
8,2,0.0293908052762766
9,2,0.0301744236620755
10,2,0.0182237839169447
11,2,0.0135671588243704
12,2,0.0276536921491461
13,2,0.0158902337867945
14,2,0.0195848254245728
15,2,0.0102129239205755
16,2,0.0167993081492594
17,2,0.0210979259712626
18,2,0.0237413278207347
19,2,0.011555135471525
20,2,0.0239081128792155
21,2,0.0244460855724997
22,2,0.0101229894700252
23,2,0.017089430801775
24,2,0.0511963935472215
1,3,0.0094329229352548
2,3,0.011345743042732
3,3,0.0123276220095733
4,3,0.0148259377725488
5,3,0.0122679427858907
6,3,0.0186369775408629
7,3,0.0252705162812686
8,3,0.0200803749992014
9,3,0.0205608932112715
10,3,0.0213992907915793
11,3,0.0163894980017088
12,3,0.0315085166912759
13,3,0.0176231715283308
14,3,0.0232493358527411
15,3,0.0130043550514321
16,3,0.0122054935272574
17,3,0.0165770710828406
18,3,0.0365370791816964
19,3,0.0248441927817833
20,3,0.0338788353915015
21,3,0.0212980805928907
22,3,0.0114584554120631
23,3,0.0245125448903028
24,3,0.012364068305294
1,4,0.0164501157919877
2,4,0.0119238237892775
3,4,0.0104393930211438
4,4,0.0188035502166998
5,4,0.0177060049085834
6,4,0.0132815087111185
7,4,0.0142052641527641
8,4,0.0209785703473559
9,4,0.0199833196718543
10,4,0.0218421851286867
11,4,0.0168705759127377
12,4,0.0254639096354354
13,4,0.0223270807136108
14,4,0.0258631718317805
15,4,0.0094158134893266
16,4,0.0181040879547951
17,4,0.0174788933981906
18,4,0.0279136148356588
19,4,0.0151067389323403
20,4,0.0338893563978869
21,4,0.0248463124044264
22,4,0.0119767502023342
23,4,0.0190924392431515
24,4,0.0184819896827278
1,5,0.0105372872647686
2,5,0.0131411363474195
3,5,0.0115283450260281
4,5,0.0133459909094428
5,5,0.0141192528382745
6,5,0.0192232478012986
7,5,0.0183972014105059
8,5,0.0155376311496764
9,5,0.0132556499333961
10,5,0.0287023177466802
11,5,0.0212388040892548
12,5,0.0187072052291212
13,5,0.0204357477147499
14,5,0.0273782174614799
15,5,0.0101753533712504
16,5,0.0180551488709253
17,5,0.0166640696468987
18,5,0.0278878604876588
19,5,0.0131924710798854
20,5,0.0104605398713881
21,5,0.0234715326907548
22,5,0.0137750397702824
23,5,0.0143084991762047
24,5,0.0317907650004911
